Date,Open,High,Low,Close,Adjusted_close,Volume
2/29/2016,1.14,1.38,1.09,1.35,1.35,1875410
3/7/2016,1.32,1.49,1.21,1.34,1.34,1644738
3/14/2016,1.32,1.35,0.9701,1.16,1.16,2525199
3/21/2016,1.16,1.1899,1.01,1.1,1.1,544673
3/28/2016,1.1,1.24,1.09,1.15,1.15,1357495
4/4/2016,1.16,1.19,1.01,1.03,1.03,684541
4/11/2016,1.03,1.04,0.83,1,1,2261542
4/18/2016,1,1.02,0.95,0.97,0.97,804434
4/25/2016,0.95,1,0.8431,0.86,0.86,1145915
5/2/2016,0.87,0.91,0.73,0.8497,0.8497,2358577
5/9/2016,0.85,0.905,0.8,0.8201,0.8201,1459084
5/16/2016,0.84,0.87,0.73,0.8,0.8,1613203
5/23/2016,0.8,1.1878,0.7729,1.06,1.06,2860477
5/31/2016,1.06,1.123,0.98,1.06,1.06,1594320
6/6/2016,1.05,1.12,1,1,1,1480118
6/13/2016,1.02,1.15,0.95,1.09,1.09,2415026
6/20/2016,1.1,1.16,0.98,1.05,1.05,6545979
6/27/2016,1.03,1.1,0.98,1.05,1.05,1744787
7/5/2016,1.04,1.16,1,1.12,1.12,1523667
7/11/2016,1.14,1.16,1.05,1.12,1.12,981439
7/18/2016,1.13,1.38,1.11,1.24,1.24,3207891
7/25/2016,1.22,1.28,1.1,1.12,1.12,814030
8/1/2016,1.11,1.203,1.015,1.11,1.11,683529
8/8/2016,1.12,1.18,0.87,1.03,1.03,1629257
8/15/2016,1.03,1.06,0.96,1.01,1.01,877549
8/22/2016,1.02,1.15,0.99,1.13,1.13,1235536
8/29/2016,1.13,1.555,1.12,1.44,1.44,4189515
9/6/2016,1.43,1.505,1.35,1.38,1.38,868404
9/12/2016,1.37,1.38,1.23,1.28,1.28,554860
9/19/2016,1.29,1.32,0.9801,1,1,1884661
9/26/2016,1,1.065,0.91,1.05,1.05,2621077
10/3/2016,1.06,1.08,0.98,1.01,1.01,787187
10/10/2016,1.01,1.02,0.81,0.83,0.83,1668978
10/17/2016,0.8419,0.8979,0.734,0.8299,0.8299,731346
10/24/2016,0.83,0.86,0.7114,0.7171,0.7171,1603614
10/31/2016,0.718,0.721,0.5599,0.65,0.65,719187
11/7/2016,0.632,0.78,0.6,0.78,0.78,749931
11/14/2016,0.8,0.93,0.7235,0.9298,0.9298,1519532
11/21/2016,0.935,0.935,0.85,0.88,0.88,134710
11/28/2016,0.88,0.91,0.7,0.7001,0.7001,1119384
12/5/2016,0.702,0.702,0.59,0.65,0.65,3678737
12/12/2016,0.65,0.78,0.6356,0.6786,0.6786,2173953
12/19/2016,0.67,0.78,0.64,0.6824,0.6824,2076312
12/27/2016,0.7,0.715,0.65,0.68,0.68,953967
1/3/2017,0.7,0.75,0.6651,0.6827,0.6827,793193
1/9/2017,0.701,0.75,0.68,0.7012,0.7012,542347
1/17/2017,0.7,0.72,0.67,0.69,0.69,686441
1/23/2017,0.67,0.72,0.65,0.7,0.7,1082480
1/30/2017,0.7,0.8663,0.67,0.69,0.69,939814
2/6/2017,0.7245,0.75,0.69,0.73,0.73,1422962
2/13/2017,0.73,0.81,0.69,0.81,0.81,1925774
2/21/2017,0.8,0.859,0.75,0.82,0.82,525364
2/27/2017,0.82,0.93,0.7899,0.895,0.895,1213139
3/6/2017,0.9,0.91,0.7744,0.89,0.89,845307
3/13/2017,0.935,0.95,0.78,0.91,0.91,540326
3/20/2017,0.899,0.97,0.852,0.92,0.92,1144622
3/27/2017,0.92,0.99,0.8601,0.94,0.94,1331352
4/3/2017,0.95,0.97,0.91,0.935,0.935,799443
4/10/2017,0.95,0.95,0.91,0.9262,0.9262,260841
4/17/2017,0.921,0.95,0.8782,0.94,0.94,829511
4/24/2017,0.94,1.13,0.9352,1.13,1.13,3676535
5/1/2017,1.15,1.19,1.09,1.17,1.17,1652782
5/8/2017,1.15,1.2646,1.15,1.2,1.2,1768083
5/15/2017,1.2,1.21,1.02,1.2,1.2,1047544
5/22/2017,1.19,1.2,1.07,1.18,1.18,1448719
5/30/2017,1.17,1.17,1.0401,1.06,1.06,614728
6/5/2017,1.05,1.05,0.94,1.04,1.04,850783
6/12/2017,1.01,1.1,0.95,1.04,1.04,2179261
6/19/2017,1.03,1.125,0.98,1.09,1.09,1716576
6/26/2017,1.1,1.1112,0.9964,1.03,1.03,1115144
7/3/2017,1.02,1.0725,0.99,1.05,1.05,365903
7/10/2017,1.04,1.1,0.99,1.09,1.09,529662
7/17/2017,1.08,1.15,1.0521,1.08,1.08,512328
7/24/2017,1.1,1.15,1.04,1.1,1.1,1480409
7/31/2017,1.09,1.13,1.0521,1.09,1.09,580189
8/7/2017,1.09,1.2,1.04,1.09,1.09,1244994
8/14/2017,1.1,1.25,1.081,1.22,1.22,1352948
8/21/2017,1.22,1.25,1.149,1.2,1.2,1295112
8/28/2017,1.2,1.2,1.12,1.17,1.17,649411
9/5/2017,1.18,1.38,1.11,1.34,1.34,2062803
9/11/2017,1.4,1.4,1.33,1.37,1.37,2693083
9/18/2017,1.36,1.38,1.34,1.36,1.36,2101995
9/25/2017,1.36,1.53,1.3,1.51,1.51,5455591
10/2/2017,1.51,1.58,1.49,1.55,1.55,2362168
10/9/2017,1.55,1.64,1.53,1.61,1.61,1867679
10/16/2017,1.61,1.61,1.33,1.44,1.44,1522870
10/23/2017,1.43,1.58,1.411,1.58,1.58,1036653
10/30/2017,1.57,1.6102,1.51,1.58,1.58,1080429
11/6/2017,1.56,1.62,1.44,1.48,1.48,1313886
11/13/2017,1.49,1.7863,1.49,1.76,1.76,3160029
11/20/2017,1.82,1.9,1.7,1.79,1.79,1562427
11/27/2017,1.79,1.92,1.54,1.69,1.69,3350143
12/4/2017,1.69,1.75,1.6,1.66,1.66,979379
12/11/2017,1.65,1.98,1.65,1.79,1.79,4639569
12/18/2017,1.81,1.8686,1.75,1.83,1.83,1040067
12/26/2017,1.82,1.87,1.75,1.79,1.79,611885
1/2/2018,1.8,1.98,1.77,1.96,1.96,1913590
1/8/2018,2.01,2.07,1.8901,1.99,1.99,1851053
1/16/2018,2,2.15,1.91,2.1,2.1,4093495
1/22/2018,2.12,2.15,2,2.03,2.03,2086691
1/29/2018,2.15,2.25,1.96,1.98,1.98,4271626
2/5/2018,1.95,2.23,1.82,2.09,2.09,6369073
2/12/2018,2.13,2.51,2.08,2.43,2.43,9089837
2/20/2018,2.46,2.56,2.23,2.35,2.35,12428599
2/26/2018,2.36,2.4,2.21,2.32,2.32,3264349
3/5/2018,2.3,2.37,2.24,2.35,2.35,3776484
3/12/2018,2.35,2.59,2.34,2.49,2.49,6446704
3/19/2018,2.49,2.5,2.23,2.28,2.28,4489400
3/26/2018,2.31,2.32,1.92,2.01,2.01,5893168
4/2/2018,1.98,2.25,1.87,2.09,2.09,4518784
4/9/2018,2.11,2.16,1.665,1.7,1.7,7235128
4/16/2018,1.7,1.83,1.63,1.7,1.7,3648799
4/23/2018,1.69,1.8,1.56,1.61,1.61,3344015
4/30/2018,1.61,1.74,1.54,1.66,1.66,2795591
5/7/2018,1.67,1.73,1.63,1.69,1.69,1938036
5/14/2018,1.69,1.839,1.54,1.8,1.8,2815775
5/21/2018,1.82,1.84,1.61,1.62,1.62,1528960
5/29/2018,1.61,1.93,1.6,1.81,1.81,3238219
6/4/2018,1.84,1.873,1.65,1.7,1.7,1745948
6/11/2018,1.72,1.9,1.41,1.62,1.62,7418496
6/18/2018,1.62,1.74,1.53,1.56,1.56,2941870
6/25/2018,1.52,1.73,1.469,1.51,1.51,2952090
7/2/2018,1.48,1.54,1.413,1.49,1.49,1454903
7/9/2018,1.49,1.58,1.4,1.42,1.42,1927203
7/16/2018,1.43,1.49,1.33,1.44,1.44,1582992
7/23/2018,1.44,1.47,1.3,1.31,1.31,954335
7/30/2018,1.3,1.6,1.3,1.57,1.57,1965116
8/6/2018,1.58,1.58,1.4,1.55,1.55,2157713
8/13/2018,1.55,1.55,1.41,1.44,1.44,3259707
8/20/2018,1.43,1.51,1.36,1.39,1.39,2062963
8/27/2018,1.39,1.49,1.385,1.4,1.4,1210332
9/4/2018,1.4,1.41,1.29,1.33,1.33,1142687
9/10/2018,1.33,1.37,1.2,1.27,1.27,2076633
9/17/2018,1.2,1.29,1.12,1.25,1.25,1882286
9/24/2018,1.24,1.32,1.2,1.24,1.24,2153991
10/1/2018,1.2,1.43,1.16,1.36,1.36,2739894
10/8/2018,1.37,1.37,1.21,1.23,1.23,1130065
10/15/2018,1.24,1.45,1.22,1.33,1.33,1181332
10/22/2018,1.37,1.385,1.23,1.24,1.24,712055
10/29/2018,1.24,1.41,1.24,1.35,1.35,1127776
11/5/2018,1.36,2,1.36,1.7,1.7,4906079
11/12/2018,1.76,1.76,1.5678,1.64,1.64,1466198
11/19/2018,1.65,1.73,1.58,1.6,1.6,909079
11/26/2018,1.61,1.95,1.54,1.93,1.93,2953895
12/3/2018,1.98,2.05,1.87,1.89,1.89,2381752
12/10/2018,1.86,2.11,1.86,2,2,2175076
12/17/2018,2,2.03,1.61,1.66,1.66,2053112
12/24/2018,1.63,1.86,1.61,1.85,1.85,1221201
12/31/2018,1.87,2.17,1.79,2.15,2.15,2017852
1/7/2019,2.17,2.37,2.08,2.21,2.21,4117634
1/14/2019,2.18,2.23,1.94,2.12,2.12,1906400
1/22/2019,2.12,2.26,2.07,2.19,2.19,2057943
1/28/2019,2.18,2.36,2.0925,2.21,2.21,3563608
2/4/2019,2.21,2.61,2.1,2.54,2.54,7964758
2/11/2019,2.59,3.23,2.59,3.05,3.05,12460498
2/19/2019,3.08,3.25,2.65,3.2,3.2,7359665
2/25/2019,3.21,3.35,3.005,3.27,3.27,6438475
3/4/2019,3.35,3.44,3.038,3.1,3.1,4717210
3/11/2019,3.12,3.25,3.02,3.06,3.06,4667774
3/18/2019,3.15,3.97,3.1,3.6,3.6,11046732
3/25/2019,3.59,3.59,3.07,3.5,3.5,9175222
4/1/2019,3.56,3.85,3.475,3.57,3.57,6438304
4/8/2019,3.64,3.9,3.4,3.49,3.49,5794792
4/15/2019,3.46,3.67,3.3,3.43,3.43,3392225
4/22/2019,3.43,3.66,3.43,3.6,3.6,2525799
4/29/2019,3.64,4.18,3.59,4.07,4.07,6941884
5/6/2019,3.96,4.13,3.65,3.82,3.82,4300715
5/13/2019,3.73,4.12,3.65,3.96,3.96,4108252
5/20/2019,3.93,4.02,3.81,3.86,3.86,3386915
5/28/2019,3.84,3.935,3.62,3.77,3.77,3589300
6/3/2019,3.81,4.93,3.63,4.75,4.75,15496620
6/10/2019,4.79,4.96,4.3615,4.72,4.72,6628026
6/17/2019,4.73,4.85,4.455,4.73,4.73,6315602
6/24/2019,4.73,5.16,4.5,5,5,17642913
7/1/2019,5.05,5.41,4.855,5.26,5.26,7851573
7/8/2019,5.22,5.39,5.0111,5.21,5.21,5501899
7/15/2019,5.23,5.54,5.04,5.05,5.05,6496337
7/22/2019,5.08,5.48,4.58,5.22,5.22,7236881
7/29/2019,5.22,5.77,5.06,5.58,5.58,8539226
8/5/2019,5.6,6.39,5.03,6.33,6.33,15169850
8/12/2019,6.23,6.98,5.82,6.52,6.52,18947398
8/19/2019,6.9,7.81,6.42,7.22,7.22,17536875
8/26/2019,7.47,7.84,6.85,7.61,7.61,11480460
9/3/2019,7.56,7.69,7.25,7.27,7.27,7074824
9/9/2019,7.28,7.2831,6.13,6.66,6.66,13891225
9/16/2019,6.56,7.08,6.45,6.95,6.95,8034298
9/23/2019,6.99,7.33,5.78,6.26,6.26,10551331
9/30/2019,6.12,6.66,5.95,6.465,6.465,7905305
10/7/2019,6.42,6.55,6.03,6.415,6.415,6234201
10/14/2019,6.45,6.66,6.25,6.56,6.56,5030312
10/21/2019,6.55,7.37,6.53,7.23,7.23,8912521
10/28/2019,7.25,7.78,6.82,7.04,7.04,10324525
11/4/2019,7.12,7.29,6.31,7.07,7.07,11102023
11/11/2019,7.2,8.51,6.93,7.96,7.96,17900476
11/18/2019,7.96,8.73,7.77,8.37,8.37,10525364
11/25/2019,8.44,9.125,7.97,8.88,8.88,10039206
12/2/2019,9,9.02,8.05,8.35,8.35,12983903
12/9/2019,8.33,8.64,7.28,7.34,7.34,11907078
12/16/2019,7.4,8.075,7.4,7.56,7.56,12311794
12/23/2019,7.57,8.24,7.34,7.4,7.4,8029894
12/30/2019,7.42,7.5,6.91,7.35,7.35,9524253
1/6/2020,7.3,7.605,7.18,7.23,7.23,7720131
1/13/2020,7.25,7.94,7.2,7.57,7.57,8729841
1/21/2020,7.55,7.72,7,7.16,7.16,7140522
1/27/2020,6.98,7.15,6.205,6.24,6.24,10618647
2/3/2020,6.24,6.73,5.94,6,6,12096900
2/10/2020,6.09,7.37,5.8,6.77,6.77,20597296
2/18/2020,6.73,7.06,6.51,6.8,6.8,6247224
2/24/2020,6.47,6.57,5.42,6.13,6.13,14834742
3/2/2020,6.05,7.28,5.7,6.7,6.7,21127617
3/9/2020,6,6.74,4.24,4.77,4.77,14348011
3/16/2020,3.98,4.56,3.48,3.91,3.91,14062308
3/23/2020,3.99,4.6,3.635,4.23,4.23,11983840
3/30/2020,4.32,4.33,3.71,3.83,3.83,9566125
4/6/2020,4.04,4.93,3.95,4.9,4.9,6670709
4/13/2020,5.01,5.215,4.51,5.12,5.12,8122582
4/20/2020,5.11,5.675,5.06,5.49,5.49,7968637
4/27/2020,5.589,6.54,5.25,5.38,5.38,13672401
5/4/2020,5.2,5.82,5.07,5.46,5.46,7598655
5/11/2020,5.4,6.06,5.22,5.47,5.47,7904605
5/18/2020,5.63,5.975,5.55,5.82,5.82,5046315
5/26/2020,5.965,6.44,5.7,6.42,6.42,7284856
6/1/2020,6.5,9.8,6.365,9.53,9.53,36368603
6/8/2020,9.9,10.55,8.21,9.38,9.38,15962012
6/15/2020,9,10.73,8.75,10.38,10.38,12361193
6/22/2020,10.36,12.06,10.3101,11.81,11.81,15299139
6/29/2020,11.91,13.31,11.4,12.91,12.91,9783853
7/6/2020,13.407,13.96,12.16,13.22,13.22,11103268
7/13/2020,13.68,13.68,11.76,12.78,12.78,8817675
7/20/2020,12.78,13.49,11.79,12.19,12.19,7252183
7/27/2020,12.32,14.27,12.095,13.88,13.88,10354562
8/3/2020,14.15,24.42,14.12,22.59,22.59,29974000
8/10/2020,22.68,26.29,21.07,24.75,24.75,26023600
8/17/2020,25.31,29.56,25.07,28.04,28.04,18118400
8/24/2020,28.39,28.51,22.3,23.98,23.98,34630000
8/31/2020,24.42,27.92,20.6,23.5,23.5,34240300
9/8/2020,21.84,27.2,21.7,24.2,24.2,17675800
9/14/2020,24.91,33.99,24.25,32.79,32.79,37230700
9/21/2020,31.83,34.72,29.79,30.38,30.38,21270900
9/28/2020,31.66,36.2,30.56,34.38,34.38,20786400
10/5/2020,34.84,37.31,34.75,36.43,36.43,13737600
10/12/2020,37.66,42.36,37.11,38.39,38.39,15887000
10/19/2020,39.05,39.84,31.57,33.85,33.85,16344800
10/26/2020,33.54,34.07,25.26,28.66,28.66,23135000
11/2/2020,28.81,43.57,28.25,42.3,42.3,25735700
11/9/2020,41.94,42.63,32.74,37.27,37.27,21012700
11/16/2020,36.5,41.11,35.32,40.19,40.19,18661800
11/23/2020,40.95,41.95,36.54,40.42,40.42,15599400
11/30/2020,41.45,45.92,38.1,42.95,42.95,26290200
12/7/2020,43.06,45.1,39.4,43.55,43.55,12376400
12/14/2020,45.07,58.78,44.52,57.44,57.44,26046900
12/21/2020,54.96,61.24,54.15,56.86,56.86,11244547
