Date,Open,High,Low,Close,Adjusted_close,Volume
10/10/1988,51,51,48.126,48.626,3.2957,3529200
10/17/1988,48.876,50.376,47.876,48.376,3.2784,2641800
10/24/1988,48,48.626,46.626,47.5,3.2194,1925500
10/31/1988,47.626,48.876,47,47,3.1854,1918700
11/7/1988,45.75,47.25,45.5,45.876,3.109,2850600
11/14/1988,46.25,46.75,45.126,46.25,3.1346,2290300
11/21/1988,46.126,47.25,45.5,46.5,3.1609,1088700
11/28/1988,46.376,47.5,46,46.5,3.1609,1519700
12/5/1988,46.876,48.376,46,47.75,3.2453,1640400
12/12/1988,47.25,48,46.25,47.75,3.2453,1709700
12/19/1988,48.126,48.376,46.626,47,3.2042,1583000
12/27/1988,47.126,48.126,47,48.126,3.2809,680400
1/3/1989,46.75,47.876,46,47.25,3.2212,2021500
1/9/1989,46.75,47.876,46,47.626,3.2465,3574900
1/16/1989,47.5,47.75,47,47.25,3.2212,1709700
1/23/1989,47.876,51.376,47.75,50.75,3.4597,3562000
1/30/1989,51.25,53.5,50.5,52.376,3.5706,3108000
2/6/1989,51.75,52.626,51,51.126,3.4855,2975600
2/13/1989,50.75,51.75,50.126,51.5,3.5109,1929100
2/21/1989,51.626,52.25,50.126,50.25,3.4352,1846300
2/27/1989,50.25,51.126,49.5,50.75,3.4694,2242000
3/6/1989,51.126,51.75,50.5,50.626,3.461,1945900
3/13/1989,50.75,51.25,49.25,49.75,3.401,2625300
3/20/1989,49.376,50,48.25,48.376,3.3068,1953400
3/27/1989,49.126,51.75,48,51.376,3.512,2029500
4/3/1989,52.25,52.626,51.5,52.126,3.5632,2029100
4/10/1989,51.876,53.75,51.876,53.75,3.6746,1608000
4/17/1989,53.5,54.626,53,54.376,3.7169,2875200
4/24/1989,53.75,55.126,53.5,55,3.7599,2518200
5/1/1989,55.376,56.5,54.5,55.626,3.8028,2158400
5/8/1989,55.626,58.126,55.25,57.876,3.9565,2412600
5/15/1989,58.75,59,56.376,57.876,3.9565,3904900
5/22/1989,59.5,59.75,57,58.75,4.0268,2952200
5/30/1989,59.25,60.25,58.126,59.75,4.0957,2190000
6/5/1989,58.876,59.75,58,58.626,4.0183,1833700
6/12/1989,58.25,58.5,56.376,56.876,3.8986,2722400
6/19/1989,29,30.5,27.75,30.5,4.1809,5918800
6/26/1989,29.375,30.375,28,29.25,4.0096,3960300
7/3/1989,29,29.625,28.25,29,3.9753,2369200
7/10/1989,29,30.125,28.5,30.125,4.1296,3600600
7/17/1989,29.625,31.875,29.5,31.5,4.3183,6406600
7/24/1989,29.125,31.625,29,30.375,4.1637,11745700
7/31/1989,31.125,31.125,29.625,30,4.1122,6363500
8/7/1989,29.625,30.75,28.375,28.625,3.924,7548300
8/14/1989,29,29.625,28.625,29.625,4.0608,7848200
8/21/1989,29.375,29.875,28.125,29.125,4.003,6097600
8/28/1989,29.25,29.5,27.875,29.125,4.003,5131500
9/5/1989,28.875,29.375,28.125,28.875,3.9685,5689700
9/11/1989,29,29.875,28.75,29.75,4.0884,6131400
9/18/1989,30.5,30.75,29.25,30,4.1229,4840900
9/25/1989,29.875,30.625,29.5,29.75,4.0884,4938300
10/2/1989,29.75,30.5,29.375,30.25,4.1578,6320900
10/9/1989,30.125,30.625,28.875,29,3.9857,5109600
10/16/1989,30.5,30.625,28.125,30.375,4.175,7394900
10/23/1989,31.375,33,30.375,30.875,4.2434,7532300
10/30/1989,30.625,31.375,30.5,30.75,4.2262,4618000
11/6/1989,30.125,31.375,30,31.25,4.295,4916900
11/13/1989,31.375,31.75,31.125,31.5,4.3295,3519800
11/20/1989,31.375,33.5,31.25,32.875,4.5291,4362700
11/27/1989,33,33.875,32.25,33.5,4.6154,4732100
12/4/1989,33.75,34.25,33.375,34.125,4.7015,4985000
12/11/1989,33.875,34.5,33.5,34.25,4.7188,4635200
12/18/1989,33.875,34.625,32.625,33.25,4.5806,5500400
12/26/1989,33.375,34.875,33.25,34.5,4.7528,1786100
1/2/1990,34.875,34.875,32.875,33.25,4.5806,3805400
1/8/1990,33.875,34.25,31,32.125,4.4258,5039900
1/15/1990,31.75,32.5,31,31.875,4.391,4600500
1/22/1990,31,31.75,30.375,31.25,4.3052,4376100
1/29/1990,31.25,33.5,30.625,33.25,4.5806,4667400
2/5/1990,33.5,34,32.75,33,4.5462,4360900
2/12/1990,32.5,33,32.125,32.375,4.4603,3256200
2/20/1990,31.875,32.25,30.625,30.75,4.2365,3450800
2/26/1990,31.5,32.25,30.625,31.75,4.3852,4053100
3/5/1990,32,32.25,31.125,32.125,4.4369,3645800
3/12/1990,32,32,31.375,31.875,4.4023,3256700
3/19/1990,32.75,32.75,31,31.375,4.3331,3925600
3/26/1990,31.375,32.25,31.25,31.75,4.3852,2943100
4/2/1990,31.625,32.125,31,31.25,4.316,2713200
4/9/1990,31.875,32.875,31,32.625,4.5058,2679300
4/16/1990,32.875,33.25,31,31.5,4.3504,3739100
4/23/1990,31.125,31.5,30.375,30.375,4.1948,4534300
4/30/1990,30.25,31.875,30,31.875,4.4023,4095700
5/7/1990,31.75,32.75,31.125,32.625,4.5058,5180400
5/14/1990,32.5,33,31.625,32.75,4.5228,5386000
5/21/1990,33.5,35.5,32.375,34.375,4.7477,5913800
5/29/1990,34.75,35.875,34.25,35.5,4.9148,3668000
6/4/1990,36.375,36.75,34.25,34.75,4.811,5595700
6/11/1990,35.375,36.625,34.375,35.375,4.8977,4603100
6/18/1990,35.25,36,33.5,34.25,4.7419,3878100
6/25/1990,34.25,36.25,34.25,35.5,4.9148,3492400
7/2/1990,35.625,36.625,35,35.75,4.9496,2008200
7/9/1990,36,38.5,35.5,37,5.1225,4902700
7/16/1990,37.75,38.125,35.5,36,4.984,4159300
7/23/1990,33,33.5,31.375,31.75,4.396,9737600
7/30/1990,32.125,32.125,29.5,30.25,4.1883,8090700
8/6/1990,29.125,31,27.5,29.875,4.1362,7205100
8/13/1990,29.75,30.25,28,28.25,3.9108,4060100
8/20/1990,28.375,28.875,25.625,27.375,3.7901,5671100
8/27/1990,28.25,29.25,27.25,27.875,3.8713,4119400
9/4/1990,28,28.125,26.5,27.875,3.8713,3090400
9/10/1990,27.625,28.625,26.5,26.875,3.7323,3987000
9/17/1990,26.375,27,25.5,25.75,3.5763,3701500
9/24/1990,25.375,26.5,25,26,3.6108,3951100
10/1/1990,27,27.875,25.875,27.125,3.7675,4535400
10/8/1990,27.25,27.5,25.375,26,3.6108,3358700
10/15/1990,26.25,27.875,25.625,27.5,3.8192,3147400
10/22/1990,27.125,27.75,25.375,25.375,3.5244,4732500
10/29/1990,25.625,25.875,25.125,25.625,3.5589,3667300
11/5/1990,26.125,27.25,25.75,27.25,3.7847,3212200
11/12/1990,28.75,28.875,27.625,28.375,3.9406,3714700
11/19/1990,28.5,29.75,28.125,28.75,3.9929,2707300
11/26/1990,28.125,29.375,27.25,28.125,3.9176,5177000
12/3/1990,29.375,30.5,28,30.25,4.2134,5478500
12/10/1990,30.125,30.5,29.375,29.375,4.0918,3000100
12/17/1990,29.125,29.875,28.75,29,4.0398,3370000
12/24/1990,28.375,29.125,27.875,28.75,4.0051,1531900
12/31/1990,29.125,29.25,27.875,28.25,3.9351,2262600
1/7/1991,27.375,28.375,26.875,27.125,3.7784,2662900
1/14/1991,26.75,29.5,26.125,29.25,4.0744,5350500
1/21/1991,28.75,29.125,27.625,28.375,3.9521,4729700
1/28/1991,27.75,29.125,26.375,28.625,3.9876,11190000
2/4/1991,29.25,29.75,28.5,28.75,4.0051,8171900
2/11/1991,30,32.625,29.125,31.5,4.3876,10344700
2/19/1991,32.125,32.375,30.875,31.125,4.3356,5157800
2/25/1991,31,32.375,30.375,32,4.4574,5548700
3/4/1991,32.5,35,32.125,34,4.7487,8825900
3/11/1991,32.875,35.875,32.875,34.5,4.8183,7899100
3/18/1991,35,35,32.75,33.625,4.6963,5500500
3/25/1991,33.625,35.25,33.375,34.75,4.8534,3233300
4/1/1991,33.875,36,33.875,35.75,4.9927,4710500
4/8/1991,35.5,36,34.125,35.125,4.9053,3097100
4/15/1991,34.75,35.625,34.25,34.5,4.8183,4898600
4/22/1991,35,35.625,34.375,34.375,4.8004,5429400
4/29/1991,33.75,34.5,33.125,33.5,4.679,5583300
5/6/1991,33.25,34.5,33,33.875,4.7309,3614400
5/13/1991,33.75,33.875,32.625,33.625,4.6963,4214700
5/20/1991,34.125,34.875,33.5,33.75,4.7138,2798700
5/28/1991,34.5,35.5,33.75,35,4.9014,3690900
6/3/1991,34.875,35.25,33.75,34.125,4.7789,3465000
6/10/1991,33.875,34.75,33.25,33.25,4.6558,4221800
6/17/1991,32.75,33.375,31.25,32.125,4.4987,6918600
6/24/1991,31.625,33.5,31.375,32.875,4.6037,3941300
7/1/1991,33.5,33.625,32.875,33,4.6207,2202600
7/8/1991,33,33.375,32.625,33,4.6207,2958300
7/15/1991,33.125,34.5,32.875,34.25,4.7964,3936400
7/22/1991,34.25,34.375,32.625,32.75,4.586,3479300
7/29/1991,32.625,33.125,31.5,31.75,4.4466,5139500
8/5/1991,31.5,33.25,31.5,32.625,4.5688,4963400
8/12/1991,32.125,33.25,31.875,32,4.4812,4028800
8/19/1991,31,33,30,32.75,4.586,7034100
8/26/1991,32.625,33.375,32.375,32.625,4.5816,3562600
9/3/1991,32.5,32.875,31,31.375,4.4063,3196100
9/9/1991,32,33.125,31.5,32.625,4.5816,3976700
9/16/1991,33,33.625,32.25,33.25,4.6692,4061200
9/23/1991,33.625,35.875,33.125,35.125,4.9329,7164500
9/30/1991,35,35.75,34.75,35.125,4.9329,3759300
10/7/1991,34.875,35.375,34.125,35.25,4.9505,2940300
10/14/1991,35.625,37.5,35,37.25,5.2312,5443100
10/21/1991,36,37.375,33.875,34.25,4.81,4581400
10/28/1991,34.75,35.875,34.125,34.625,4.863,3413000
11/4/1991,34.75,35.75,34.125,35.625,5.0028,2848400
11/11/1991,35.625,36,34.125,34.125,4.7922,3336800
11/18/1991,34.25,35,33.25,33.75,4.7396,4241900
11/25/1991,33.5,34.25,32.875,33.625,4.735,1833700
12/2/1991,33.375,34.5,33.125,34.375,4.8406,2631100
12/9/1991,34.25,35.25,34,35,4.9284,2769100
12/16/1991,35.5,37.375,34.5,37.25,5.2452,5630500
12/23/1991,37,39.875,36.875,38.875,5.4741,3723700
12/30/1991,39.25,39.875,38,39.375,5.5451,4366100
1/6/1992,39.625,42.875,39.25,42,5.9142,8126900
1/13/1992,41.75,43.125,40,41,5.7734,5733900
1/20/1992,40.875,43.5,40.5,42.875,6.0373,4527400
1/27/1992,43,45,42,43.5,6.1256,5456100
2/3/1992,43.25,44.25,42.875,43.75,6.1603,3690900
2/10/1992,43.75,44.375,42.375,42.875,6.0373,3154700
2/18/1992,42.5,43.125,40.625,42.875,6.0373,3479800
2/24/1992,42.75,43.5,40.375,40.5,5.715,5033800
3/2/1992,40.875,42.125,39.375,40,5.6446,4412700
3/9/1992,40.25,43.25,39.375,42.625,6.0149,4502500
3/16/1992,42.625,44.375,42.25,43.125,6.0858,4327000
3/23/1992,42.625,43.5,40.875,41,5.7856,3375900
3/30/1992,41,41.875,39.375,41.375,5.8386,3940700
4/6/1992,41.625,42.875,41.125,41.875,5.9094,4091200
4/13/1992,41.875,42.75,40.5,42.5,5.9977,3435300
4/20/1992,42.25,44.375,40.125,44,6.2093,4337900
4/27/1992,44,45,42.875,43.375,6.1211,4513000
5/4/1992,43.375,44.875,43.375,44.5,6.2796,3317400
5/11/1992,44.5,45.625,42.75,43.125,6.0858,3595100
5/18/1992,43.5,46.875,43.5,45.875,6.4737,5408500
5/26/1992,45.75,47.125,44.5,46.875,6.6294,3925500
6/1/1992,46.75,47.5,45.5,46.5,6.5763,3781000
6/8/1992,46.625,46.625,44,44.75,6.3292,3113400
6/15/1992,44.75,45.625,43.875,45.5,6.4355,3801000
6/22/1992,45.375,46.375,44.625,46.125,6.5236,3150200
6/29/1992,46.125,47.25,45.625,46.5,6.5763,3097100
7/6/1992,46.5,47,43.75,47,6.6472,4749500
7/13/1992,47,47.25,45.375,46.125,6.5236,2959900
7/20/1992,44.5,45.875,41.875,43.75,6.188,5335700
7/27/1992,43.625,44.875,43.125,43.875,6.2047,3767800
8/3/1992,43,43.25,42,42.25,5.9755,4966600
8/10/1992,42.25,43.5,41.5,42.375,5.9931,3483000
8/17/1992,42.5,43.625,42.25,42.5,6.0108,3512300
8/24/1992,41.75,43.75,41.125,42.75,6.0609,2738700
8/31/1992,42.75,43.75,42,42.625,6.0428,2584900
9/8/1992,42.625,44.125,42.375,43.75,6.2024,2789000
9/14/1992,44.25,45.375,44,44.625,6.3264,3721700
9/21/1992,44.75,45.125,44,44.125,6.2557,2037500
9/28/1992,43.875,44.75,43.875,43.875,6.2202,2625100
10/5/1992,43.75,43.75,40.875,43,6.0962,2878000
10/12/1992,43,43.75,42.375,42.5,6.0252,2153900
10/19/1992,42.25,43.375,42.125,43,6.0962,3023300
10/26/1992,43.125,46.125,43,45.875,6.5038,4246400
11/2/1992,45.75,46.375,45.25,46.125,6.5394,1866500
11/9/1992,46.125,47.25,45.5,46.375,6.5747,3116800
11/16/1992,46.5,49.125,46.25,48.25,6.8404,5669700
11/23/1992,48.125,49.625,47.625,49,6.961,2470400
11/30/1992,49.25,49.875,48.75,48.875,6.9433,3138500
12/7/1992,49,49.625,48.625,48.875,6.9433,2198000
12/14/1992,48.75,49.375,47.125,49.375,7.0142,3866200
12/21/1992,48.75,49.75,48.375,48.875,6.9433,2368800
12/28/1992,49.375,50.375,48.625,48.75,6.9256,1922800
1/4/1993,48.875,49.5,48.5,49.5,7.0323,3152600
1/11/1993,49.375,50.375,48.75,49.5,7.0323,3408800
1/18/1993,49.25,49.625,47.875,48.375,6.8726,2074600
1/25/1993,48.375,49.25,46.625,48.625,6.9079,4233400
2/1/1993,48.875,52,48.625,51,7.2454,4222400
2/8/1993,50.75,50.875,49.625,49.625,7.0498,2725100
2/16/1993,49.75,50,48,49.5,7.0323,4680300
2/22/1993,49.625,50.75,49.5,50.625,7.2063,4636100
3/1/1993,50.5,51.875,49.625,51.375,7.313,2972900
3/8/1993,51.5,53.25,51,51.5,7.3309,3410400
3/15/1993,51.75,53.75,51.625,53.5,7.6155,3764100
3/22/1993,53.25,53.5,52.25,53.25,7.5798,3773000
3/29/1993,53.5,54.25,52.375,52.625,7.491,3029100
4/5/1993,52.5,52.625,50.125,50.5,7.1886,4357600
4/12/1993,50.875,51.5,48.5,49,6.9749,4348100
4/19/1993,48.625,48.75,45.625,46.125,6.5659,5876200
4/26/1993,46.375,48.75,45.5,48.125,6.8504,4740600
5/3/1993,48.375,49.75,48.25,49,6.9749,2628600
5/10/1993,49.25,49.625,48.375,48.625,6.9219,2399400
5/17/1993,48.5,51.125,47.375,50.25,7.1529,4224000
5/24/1993,50.5,51.125,49.375,49.75,7.082,3558700
6/1/1993,49.875,51.875,49.875,50.625,7.222,3379900
6/7/1993,50.625,50.625,49.125,50,7.1326,2966900
6/14/1993,50.125,50.375,48.375,49.5,7.0612,4170200
6/21/1993,49.75,49.75,48.5,49.375,7.0434,3531300
6/28/1993,49.5,50,48.875,49.125,7.0078,2459400
7/6/1993,49.125,49.25,48.375,48.75,6.9545,2504600
7/12/1993,48.5,49.75,48.375,49.5,7.0612,2920300
7/19/1993,49.25,49.625,48.25,48.625,6.9364,2342800
7/26/1993,48.75,52.375,48.625,51.5,7.3464,4103200
8/2/1993,51.375,52,51.125,51.5,7.3464,2399500
8/9/1993,51.5,53.75,51.25,53.375,7.6143,3961300
8/16/1993,53.5,55.25,53.375,54.875,7.8282,5046900
8/23/1993,54.375,54.875,53.5,53.75,7.6827,2764800
8/30/1993,53.75,54.625,53.625,54.375,7.7722,2512200
9/7/1993,54.25,54.75,53.25,54.25,7.7542,2557600
9/13/1993,54.25,55.625,53.25,53.75,7.6827,3472400
9/20/1993,54,54.25,51.625,52.75,7.5397,2843100
9/27/1993,52.75,53.625,51.5,52.5,7.5043,2105800
10/4/1993,52.625,53.25,51.25,52.125,7.4506,2101100
10/11/1993,52.125,55.125,51.75,54,7.7182,2454900
10/18/1993,54,55.375,53.5,54.5,7.7895,2467000
10/25/1993,54.625,57.75,54.625,57.625,8.2368,3213200
11/1/1993,57.375,57.75,54,55.75,7.9686,2764300
11/8/1993,56.125,56.5,54.75,56.25,8.04,2875700
11/15/1993,56.125,57.875,55,56.5,8.0761,3286100
11/22/1993,56.25,58.5,54.75,58.125,8.3242,3038800
11/29/1993,58.25,59.125,57.75,57.875,8.288,3200200
12/6/1993,58.375,59,56.625,56.875,8.1451,3417200
12/13/1993,56.875,58.375,56.25,57.875,8.288,3478600
12/20/1993,57.75,57.875,56.625,56.875,8.1451,1560900
12/27/1993,56.75,58.25,56.125,57,8.1635,2070000
1/3/1994,56.75,57.25,55.125,57.125,8.1812,4129800
1/10/1994,57,58.875,56.875,57.25,8.1987,3647100
1/17/1994,57,59.125,56.5,58.5,8.3776,3614100
1/24/1994,58.375,61.125,58.375,60.75,8.7001,3516600
1/31/1994,60.75,61.625,58.625,59.25,8.4859,3405500
2/7/1994,58.875,61.25,58.625,60.875,8.7179,3017500
2/14/1994,60.625,62.375,60.25,60.5,8.6642,4012100
2/22/1994,60.375,61.5,59.75,60.25,8.6436,2752900
2/28/1994,60.125,62.125,59.875,61.875,8.8771,3443800
3/7/1994,61.75,62.5,60.25,61.5,8.8232,2469900
3/14/1994,61.75,62,59.5,60.875,8.7338,4553600
3/21/1994,60.875,61.25,58.25,58.375,8.3748,2896700
3/28/1994,58.375,59.125,54.5,56.875,8.1597,5027400
4/4/1994,55.5,58.375,55.25,57.25,8.2132,4332300
4/11/1994,57.375,57.375,56,56.375,8.0882,2797600
4/18/1994,56.75,59.625,56,59.25,8.5006,3231100
4/25/1994,59.25,60.25,58.75,60,8.6078,1868100
5/2/1994,60,60.375,57.625,57.875,8.3034,2311500
5/9/1994,57.625,58.5,57,58.125,8.3388,2149700
5/16/1994,57.875,61.125,57.5,60.75,8.7155,4220900
5/23/1994,60.5,61.125,59.125,61,8.7517,2820300
5/31/1994,61,62.125,60.25,61.375,8.8225,2769900
6/6/1994,61.5,62.75,59.75,60.125,8.6428,4532200
6/13/1994,59.75,60.625,59.375,59.75,8.589,4539200
6/20/1994,59.5,60.25,58.5,59,8.481,2995400
6/27/1994,29.5,30,28.625,29.625,8.5169,6521400
7/5/1994,29.625,29.75,29.25,29.625,8.5169,3822400
7/11/1994,29.625,29.625,28.125,29.375,8.4449,8954800
7/18/1994,29.375,29.5,26.25,26.25,7.5463,11137000
7/25/1994,26.5,27.25,26.5,27.125,7.7981,10284200
8/1/1994,27.25,27.75,26,26.375,7.5827,11373500
8/8/1994,26.375,27,26.125,26.75,7.6906,7291800
8/15/1994,26.75,26.875,25.5625,26.625,7.6546,12571700
8/22/1994,26.375,27.5,26.125,27,7.7795,11957400
8/29/1994,28.375,28.5,27.625,28,8.068,12191900
9/6/1994,27.875,28.125,27.125,27.375,7.8877,5967400
9/12/1994,27.375,27.75,27,27.375,7.8877,9217300
9/19/1994,27.625,27.625,26.125,26.875,7.7436,9102100
9/26/1994,26.875,27.25,26.25,26.375,7.5996,5651100
10/3/1994,26.625,26.75,25.875,26.375,7.5996,7984800
10/10/1994,26.625,27.25,26.5,27.125,7.8157,6401200
10/17/1994,27.125,28.125,26.875,28,8.068,10158100
10/24/1994,27.75,28.625,27.5,28.5,8.2118,7245400
10/31/1994,28.625,29.75,28.5,28.875,8.3199,10234000
11/7/1994,29,29.75,28.375,28.375,8.1759,7412400
11/14/1994,28.5,29.875,28.375,29.5,8.5001,8671000
11/21/1994,29.5,29.5,27.875,28.375,8.1926,5339700
11/28/1994,28.375,28.875,27.875,28.375,8.1926,5103800
12/5/1994,28.375,28.875,27.75,28.125,8.1209,7114300
12/12/1994,28,29.25,27.875,29,8.3734,8331200
12/19/1994,28.625,29.25,28.5,28.875,8.3368,6197700
12/27/1994,28.75,29.75,28.75,29.25,8.4454,4172200
1/3/1995,29.25,29.5,28.75,28.75,8.3011,4226700
1/9/1995,29.125,29.625,28.75,29.25,8.4454,5260700
1/16/1995,29.375,29.625,28.625,29.125,8.4095,6963900
1/23/1995,28.75,32.75,28.625,32.25,9.3119,14399900
1/30/1995,32,33.25,31.75,32.875,9.4922,14948300
2/6/1995,32.75,33.625,32.625,33.5,9.6727,6461600
2/13/1995,33.625,34,32.625,32.625,9.4197,9036000
2/21/1995,32.625,33.75,32.375,33.5,9.6901,5288300
2/27/1995,33.375,33.5,32.75,33,9.5453,5130400
3/6/1995,32.875,33.875,32.625,33.875,9.7987,6682500
3/13/1995,33.875,35.75,33.625,35.125,10.1599,11965000
3/20/1995,35.125,35.625,34.5,35.5,10.2684,6777400
3/27/1995,35.5,35.5,34.125,34.125,9.8711,6114900
4/3/1995,34.125,35.25,33.75,35,10.1242,5384400
4/10/1995,34.75,35,34.125,35,10.1242,4302700
4/17/1995,35.125,35.5,34.375,35.25,10.1963,6848400
4/24/1995,35,35.75,34.5,35,10.1242,5528900
5/1/1995,35.125,36.625,34.875,36.375,10.5217,8126400
5/8/1995,36.5,37.625,36,36.875,10.6662,7249900
5/15/1995,36.5,37.125,35.5,35.625,10.3049,8770800
5/22/1995,35.875,37,35.75,36.25,10.4859,6940500
5/30/1995,36.125,38,36.125,37.125,10.7586,5095100
6/5/1995,36.875,37.125,36.125,36.625,10.6134,5717800
6/12/1995,36.625,38.125,36.5,37.625,10.9029,7440900
6/19/1995,37.625,38.75,37.375,38,11.012,6021800
6/26/1995,38.25,39.25,37.75,39.125,11.3383,4637000
7/3/1995,39,39.5,37.375,37.625,10.9029,4985200
7/10/1995,37.75,38.5,37.5,37.875,10.9757,6962400
7/17/1995,37.875,38.625,35.875,38.625,11.1931,9027900
7/24/1995,38.625,39.625,37.875,38.75,11.2294,4830000
7/31/1995,38.625,39.125,37.75,37.875,10.9757,5729200
8/7/1995,37.875,39,37.875,38.25,11.0842,6046800
8/14/1995,38.25,38.875,36.5,36.875,10.6858,15676600
8/21/1995,36.625,37.25,36.5,36.5,10.5774,7631400
8/28/1995,36.5,36.875,36.125,36.625,10.6334,5718500
9/5/1995,36.625,37.625,36.625,37.625,10.9235,4947600
9/11/1995,37.625,40.5,37.125,40.125,11.6498,11474900
9/18/1995,40,40.875,39,40.625,11.7946,7168700
9/25/1995,40.875,41.5,38.125,38.25,11.1055,9932700
10/2/1995,38.125,39.25,37.75,38.75,11.2503,14055500
10/9/1995,38.625,40.5,38.375,39.75,11.5408,7105500
10/16/1995,40,41.875,38.625,41.5,12.0487,7722600
10/23/1995,41,42,40.5,41.75,12.121,6475700
10/30/1995,41.875,41.875,40.75,40.75,11.8311,7656500
11/6/1995,41.125,42.75,40.625,42.375,12.3028,5857700
11/13/1995,42.375,44.5,42.25,44.25,12.8471,6014900
11/20/1995,44.5,45.5,43.625,43.625,12.6655,5193400
11/27/1995,43.75,45.25,43.5,44.875,13.0483,6225700
12/4/1995,44.875,46.375,43.75,45.25,13.1575,7123300
12/11/1995,45.25,48,45.125,46.875,13.63,10835000
12/18/1995,46.375,46.75,43.75,44.625,12.9759,8755700
12/26/1995,44.75,46.25,44.75,45.125,13.1212,3097700
1/2/1996,45,46.5,44.5,45,13.0849,5615500
1/8/1996,44.875,45.375,42.5,44.5,12.9395,6320700
1/15/1996,44.375,49.625,43.875,48.5,14.1027,11641300
1/22/1996,48.75,50.625,47.625,50.25,14.6114,10097600
1/29/1996,50,51,49.625,50,14.5384,8546700
2/5/1996,49.75,53.625,49.75,52.75,15.3382,11548800
2/12/1996,52.875,54.25,50,50.25,14.6114,16518000
2/20/1996,49.75,53.125,49,52,15.1201,8605600
2/26/1996,51,51.375,49.5,50.375,14.6674,9386600
3/4/1996,51,53.75,50,50.875,14.8128,9046200
3/11/1996,50.5,51.375,49.875,51.25,14.9221,8168800
3/18/1996,52,52.5,50,50.75,14.7763,8108500
3/25/1996,50.75,50.875,47.25,48,13.9758,15591200
4/1/1996,48.75,49.75,48.375,48.75,14.1938,8243800
4/8/1996,47.5,48.375,45.875,48.375,14.0847,14137000
4/15/1996,48.375,48.875,46,46.5,13.5392,13776000
4/22/1996,47.5,48.375,46.75,48,13.9758,9556800
4/29/1996,47.75,48.875,46.375,46.625,13.5754,9014000
5/6/1996,46.75,48.25,46,47.375,13.7941,8408100
5/13/1996,47.5,48.5,47.125,48.125,14.0122,12737500
5/20/1996,48.25,50.375,48.25,49,14.2669,12034300
5/28/1996,49.375,49.5,47.875,48.125,14.0338,6810500
6/3/1996,48.125,49.25,47.5,48,13.9972,6771600
6/10/1996,48,48.25,46.625,47.125,13.7416,9315600
6/17/1996,47.25,47.25,45.375,46.25,13.4869,13645300
6/24/1996,47,47.5,46,46.75,13.6328,8618000
7/1/1996,47,47.625,45.5,45.5,13.2682,5651400
7/8/1996,45,45.25,43.25,44.125,12.8674,13270000
7/15/1996,44.625,46.75,41,45.375,13.2318,15726700
7/22/1996,45.25,46.5,44.25,46.25,13.4869,9683600
7/29/1996,46.375,48.25,45.75,47.875,13.9608,7737900
8/5/1996,47.875,48.25,46.75,47.625,13.8881,5677400
8/12/1996,47.5,47.875,47,47.25,13.7786,4548500
8/19/1996,47.875,48,47.125,47.5,13.8516,5065100
8/26/1996,47.75,47.875,46,46.375,13.5447,6989600
9/3/1996,46,46.625,45.5,46.25,13.5084,6141400
9/9/1996,46.5,48.75,46.375,47.625,13.9099,7611400
9/16/1996,48.125,49,47.25,47.5,13.8734,8221800
9/23/1996,47.375,48.875,47.125,47.875,13.9833,7895900
9/30/1996,48.375,48.625,46,46.375,13.5447,10220900
10/7/1996,46.375,47.125,45.5,46,13.4352,9374500
10/14/1996,46.25,47.25,45.25,46.125,13.4716,10769000
10/21/1996,45.75,45.875,43.75,44.625,13.0336,16203300
10/28/1996,44.75,45.75,44,45.375,13.2526,9650400
11/4/1996,45.625,47.125,45.125,47,13.7272,8823200
11/11/1996,47.125,48.875,46.875,48.25,14.0925,8933100
11/18/1996,48.375,49.375,47.5,47.875,13.9833,8854100
11/25/1996,47.75,48.375,46.125,46.75,13.6763,8944800
12/2/1996,46.625,48.125,45.5,46.875,13.7123,9937100
12/9/1996,47.125,48.25,45,46,13.4569,10623300
12/16/1996,46,46.75,45,45.5,13.3102,9804700
12/23/1996,45.375,46.875,45.25,46.25,13.5299,4550800
12/30/1996,46.5,46.625,44.625,45,13.164,5266300
1/6/1997,44.875,45.125,43.25,43.75,12.7987,14507000
1/13/1997,44,46.75,43.5,46.5,13.6029,16017600
1/20/1997,46.875,47.875,44.875,46.625,13.6396,19830800
1/27/1997,46.5,46.625,45,45.5,13.3102,10209800
2/3/1997,45.875,45.875,44.625,45.375,13.2737,10492100
2/10/1997,45.625,46.875,45,46.75,13.6763,10164500
2/18/1997,46.5,47,45.625,45.625,13.3471,7566700
2/24/1997,45.5,47.75,43.125,43.25,12.6723,24918600
3/3/1997,42.875,45.125,42.5,44.5,13.0385,16564600
3/10/1997,44.5,45.125,43.875,44.125,12.9286,10034000
3/17/1997,45.625,47.5,45.25,47.25,13.8444,18906000
3/24/1997,47.125,49.375,46.625,48.375,14.1737,8888600
3/31/1997,48.25,48.5,46.75,48.25,14.1371,12132400
4/7/1997,48.25,49.875,47.875,47.875,14.0274,11732600
4/14/1997,48.125,51.125,47.75,49.625,14.5399,17030900
4/21/1997,49.625,51.875,49.5,51.125,14.9792,10935800
4/28/1997,51,54,50.875,53.25,15.6023,9503500
5/5/1997,53.625,54.875,52.5,53.125,15.5654,10410500
5/12/1997,52.875,53.5,51.875,52,15.2357,9890800
5/19/1997,52,52.375,50.625,51.125,14.9792,7498500
5/27/1997,51.5,51.875,49.5,50.25,14.7472,6940300
6/2/1997,50.125,50.125,47.625,48,14.0875,14875800
